["2023-10-01",432,149],
["2023-11-01",432,149],
["2023-12-01",432,149],
["2024-01-01",432,149],
["2024-02-01",432,149],
["2024-03-01",432,149],
["2024-04-01",432,149],
["2024-05-01",449,153],
["2024-06-01",449,153],
["2024-07-01",449,153],
["2024-08-01",449,153],
["2024-09-01",449,153],
["2024-10-01",449,153],
["2024-11-01",449,153],
["2024-12-01",449,153],
["2025-01-01",449,153],
["2025-02-01",449,153],
["2025-03-01",449,153],
["2025-04-01",449,153],
["2025-05-01",467,158],
["2025-06-01",467,158],
["2025-07-01",467,158],
["2025-08-01",467,158],
["2025-09-01",467,158],
["2025-10-01",467,158],
["2025-11-01",467,158],
["2025-12-01",467,158],
["2026-01-01",467,158],
["2026-02-01",467,158],
["2026-03-01",467,158],
["2026-04-01",467,158],
["2026-05-01",486,163],
["2026-06-01",486,163],
["2026-07-01",486,163],
["2026-08-01",486,163],
["2026-09-01",486,163],
["2026-10-01",486,163],
["2026-11-01",486,163],
["2026-12-01",486,163],
["2027-01-01",486,163],
["2027-02-01",486,163],
["2027-03-01",486,163],
["2027-04-01",486,163],
["2027-05-01",505,168],
["2027-06-01",505,168],
["2027-07-01",505,168],
["2027-08-01",505,168],
["2027-09-01",505,168],
["2027-10-01",505,168],
["2027-11-01",505,168],
["2027-12-01",505,168],
["2028-01-01",505,168],
["2028-02-01",505,168],
["2028-03-01",505,168],
["2028-04-01",505,168],
["2028-05-01",525,173],
["2028-06-01",525,173],
["2028-07-01",525,173],
["2028-08-01",525,173],
["2028-09-01",525,173],
["2028-10-01",525,173],
["2028-11-01",525,173],
["2028-12-01",525,173],
["2029-01-01",525,173],
["2029-02-01",525,173],
["2029-03-01",525,173],
["2029-04-01",525,173],
["2029-05-01",546,370],
["2029-06-01",546,370],
["2029-07-01",546,370],
["2029-08-01",546,370],
["2029-09-01",546,370],
["2029-10-01",546,370],
["2029-11-01",546,370],
["2029-12-01",546,370],
["2030-01-01",546,370],
["2030-02-01",546,370],
["2030-03-01",546,370],
["2030-04-01",546,370],
["2030-05-01",568,185],
["2030-06-01",568,185],
["2030-07-01",568,185],
["2030-08-01",568,185],
["2030-09-01",568,185],
["2030-10-01",568,185],
["2030-11-01",568,185],
["2030-12-01",568,185],
["2031-01-01",568,185],
["2031-02-01",568,185],
["2031-03-01",568,185],
["2031-04-01",568,185],
["2031-05-01",591,192],
["2031-06-01",591,192],
["2031-07-01",591,192],
["2031-08-01",591,192],
["2031-09-01",591,192],
["2031-10-01",591,192],
["2031-11-01",591,192],
["2031-12-01",591,192],
["2032-01-01",591,192],
["2032-02-01",591,192],
["2032-03-01",591,192],
["2032-04-01",591,192],
["2032-05-01",615,198],
["2032-06-01",615,198],
["2032-07-01",615,198],
["2032-08-01",615,198],
["2032-09-01",615,198],
["2032-10-01",615,198],
["2032-11-01",615,198],
["2032-12-01",615,198],
["2033-01-01",615,198],
["2033-02-01",615,198],
["2033-03-01",615,198],
["2033-04-01",615,198],
["2033-05-01",639,206],
["2033-06-01",639,206],
["2033-07-01",639,206],
["2033-08-01",639,206],
["2033-09-01",639,206],
["2033-10-01",639,206],
["2033-11-01",639,206],
["2033-12-01",639,206],
["2034-01-01",639,206],
["2034-02-01",639,206],
["2034-03-01",639,206],
["2034-04-01",639,206],
["2034-05-01",665,213],
["2034-06-01",665,213],
["2034-07-01",665,213],
["2034-08-01",665,213],
["2034-09-01",665,213],
["2034-10-01",665,213],
["2034-11-01",665,213],
["2034-12-01",665,213],
["2035-01-01",665,213],
["2035-02-01",665,213],
["2035-03-01",665,213],
["2035-04-01",665,213],
["2035-05-01",691,221],
["2035-06-01",691,221],
["2035-07-01",691,221],
["2035-08-01",691,221],
["2035-09-01",691,221],
["2035-10-01",691,221],
["2035-11-01",691,221],
["2035-12-01",691,221],
["2036-01-01",691,221],
["2036-02-01",691,221],
["2036-03-01",691,221],
["2036-04-01",691,221],
["2036-05-01",719,230],
["2036-06-01",719,230],
["2036-07-01",719,230],
["2036-08-01",719,230],
["2036-09-01",719,230],
["2036-10-01",719,230],
["2036-11-01",719,230],
["2036-12-01",719,230],
["2037-01-01",719,230],
["2037-02-01",719,230],
["2037-03-01",719,230],
["2037-04-01",719,230],
["2037-05-01",748,239],
["2037-06-01",748,239],
["2037-07-01",748,239],
["2037-08-01",748,239],
["2037-09-01",748,239],
["2037-10-01",748,239],
["2037-11-01",748,239],
["2037-12-01",748,239],
["2038-01-01",748,239],
["2038-02-01",748,239],
["2038-03-01",748,239],
["2038-04-01",748,239],
["2038-05-01",778,249],
["2038-06-01",778,249],
["2038-07-01",778,249],
["2038-08-01",778,249],
["2038-09-01",778,249],
["2038-10-01",778,249],
["2038-11-01",778,249],
["2038-12-01",778,249],
["2039-01-01",778,249],
["2039-02-01",778,249],
["2039-03-01",778,249],
["2039-04-01",778,249],
["2039-05-01",809,259],
["2039-06-01",809,259],
["2039-07-01",809,259],
["2039-08-01",809,259],
["2039-09-01",809,259],
["2039-10-01",809,259],
["2039-11-01",809,259],
["2039-12-01",809,259],
["2040-01-01",809,259],
["2040-02-01",809,259],
["2040-03-01",809,259],
["2040-04-01",809,259],
